Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
77054,1073.039,407.4000036,242.4180322,1.680568066,0.803698386,78024,313.2222851,0.71038463,0.987567928,0.840957482,0.768832308,0.005287201,0.001139547,0.591103118,0.993389024
29928,645.731,241.6901588,158.1128904,1.528592376,0.756324502,30331,195.2063347,0.714510815,0.986713264,0.901953787,0.807671838,0.00807572,0.002119829,0.652333797,0.997152469
70724,1029.749,394.0018235,229.948757,1.713433152,0.812024329,71394,300.0809783,0.73887879,0.990615458,0.838134894,0.761623324,0.005570978,0.001156304,0.580070087,0.993911318
35838,704.329,258.3012597,177.1988444,1.457691559,0.727586281,36246,213.6126373,0.820316792,0.988743585,0.907825732,0.826990304,0.007207469,0.002079525,0.683912963,0.996934153
153644,1506.502,559.4930681,354.4902247,1.578303234,0.773667513,157005,442.2958474,0.763957119,0.978593038,0.850718827,0.790529629,0.00364149,0.000877266,0.624937094,0.986340236
76661,1076.239,420.8536815,237.3808893,1.772904646,0.825743281,78917,312.4224972,0.722671569,0.971413004,0.831700366,0.742354198,0.005489802,0.001028445,0.551089755,0.977029587
61105,962.336,366.6975351,213.6564854,1.716294895,0.812722861,61842,278.9288482,0.674604489,0.988082533,0.829150081,0.760651004,0.006001105,0.001239232,0.57858995,0.993030977
29990,641.991,236.8732707,161.7399266,1.46453183,0.730594064,30358,195.4084285,0.745927123,0.987877989,0.914383646,0.824949257,0.007898408,0.002256463,0.680541276,0.99667436
31877,666.153,247.2493381,164.4753077,1.503261137,0.746647037,32245,201.4622966,0.776276057,0.988587378,0.902691453,0.814814301,0.007756355,0.002108978,0.663922345,0.99804866
61022,988.485,386.4998372,202.0537971,1.912856094,0.852468569,62009,278.7393469,0.655431677,0.984082956,0.784794833,0.721188782,0.006333779,0.001056911,0.52011326,0.994901818
40911,760.088,287.4975581,182.2818543,1.57721436,0.773309085,41291,228.231249,0.726893145,0.990797026,0.889861069,0.793854565,0.00702739,0.001721621,0.630205071,0.993968487
41826,772.831,294.5868134,181.3121835,1.624749135,0.788152791,42287,230.7694026,0.800221933,0.989098304,0.88000903,0.78336637,0.007043151,0.001636087,0.613662869,0.997048217
42080,771.343,296.381604,181.4648433,1.633272862,0.790650636,42469,231.4690477,0.761284487,0.990840378,0.888772298,0.78098318,0.007043289,0.0016163,0.609934728,0.996189839
49949,823.828,299.1147955,212.9170718,1.404841768,0.702357943,50448,252.1845396,0.757560591,0.990108627,0.924833526,0.84310286,0.005988404,0.001866436,0.710822433,0.998593043
41210,802.191,303.233757,178.9334443,1.694673448,0.807341721,42802,229.0637502,0.783073006,0.962805476,0.804742445,0.755403199,0.007358257,0.001477985,0.570633994,0.967038278
62900,1005.01,418.6912317,192.7222028,2.172511655,0.887765129,63824,282.9960554,0.651732427,0.985522687,0.78256378,0.675906334,0.006656458,0.000856977,0.456849372,0.992510585
49342,830.819,315.7918099,200.1867591,1.577486,0.773398587,50046,250.6475326,0.714666435,0.985932942,0.898284226,0.793711315,0.006400061,0.001566802,0.629977651,0.993780925
83173,1107.612,426.6362051,250.914101,1.700327735,0.808772289,84478,325.4215,0.68465287,0.984552191,0.851955529,0.762761097,0.005129504,0.001071049,0.581804492,0.989258314
43634,775.132,298.9581612,186.9380099,1.599236888,0.780385879,44262,235.7043366,0.797929925,0.985811757,0.912606502,0.788419141,0.006851496,0.001633029,0.621604742,0.994093233
40367,732.896,262.7937627,195.9637197,1.341032734,0.666288623,40675,226.7087574,0.768895238,0.992427781,0.944390557,0.86268698,0.006510114,0.002224238,0.744228825,0.998035216
61453,964.166,369.2961794,213.1988044,1.732168153,0.816524236,62238,279.7219865,0.802331806,0.987387127,0.830709788,0.757446197,0.006009408,0.001220165,0.573724741,0.993787725
52165,865.845,336.2117453,198.4864401,1.693877654,0.807139025,52639,257.7179483,0.781990166,0.99099527,0.874397222,0.766534637,0.00644516,0.001372589,0.58757535,0.995280755
35915,685.086,238.6370697,191.8374385,1.243954629,0.594780918,36222,213.8419937,0.799390135,0.991524488,0.961602424,0.896097132,0.006644496,0.002642787,0.80299007,0.998883214
28343,640.206,239.7049813,151.7797254,1.579295131,0.77399323,28875,189.966914,0.674062976,0.981575758,0.868992845,0.792502988,0.00845729,0.002057854,0.628060986,0.991893658
69923,1053.345,368.8079483,242.6859011,1.519692519,0.752993592,71044,298.3768233,0.756087803,0.984221046,0.791933366,0.809030349,0.005274487,0.00139386,0.654530106,0.994684506
38585,735.508,271.4475381,181.487496,1.495681764,0.743629954,38970,221.6482525,0.782466742,0.990120606,0.896300352,0.816541767,0.007035053,0.001929127,0.666740458,0.997231544
33946,667.313,231.5425397,187.0289921,1.238003462,0.589522187,34246,207.8975459,0.791226721,0.991239853,0.957942188,0.897880563,0.006820908,0.002734615,0.806189505,0.998065399
28278,612.547,221.3212684,163.2194988,1.355973214,0.67537149,28550,189.7489601,0.79539829,0.990472855,0.947064853,0.857346252,0.007826624,0.00260843,0.735042597,0.996698072
37743,719.24,262.5437298,184.2418806,1.424994843,0.712416464,38165,219.2165143,0.802052786,0.988942749,0.91685069,0.834971433,0.006956091,0.002085602,0.697177294,0.993474049
33133,668.032,239.6109719,176.7487903,1.355658342,0.6751844,33480,205.392906,0.798866787,0.989635603,0.932988072,0.857193243,0.007231792,0.002408467,0.734780256,0.996110983
68924,1031.296,366.9452634,239.930232,1.529383189,0.756616965,69919,296.2376789,0.7713416,0.985769247,0.81435482,0.807307543,0.005323911,0.001394976,0.651745468,0.996768563
35845,683.888,229.295297,199.4579063,1.149592419,0.493274838,36169,213.633498,0.761363636,0.991042053,0.963093567,0.931695943,0.006396856,0.00297333,0.868057331,0.997912127
47712,812.843,296.4923678,205.1168993,1.445479962,0.722077921,48276,246.472727,0.743108121,0.988317176,0.90745301,0.831295351,0.00621421,0.001830573,0.691051961,0.998901762
71041,1004.677,385.0415084,236.6119668,1.627312066,0.78890881,71806,300.7527398,0.776404372,0.989346294,0.884435182,0.781091735,0.00541999,0.001244476,0.610104298,0.992830086
26983,606.261,223.4526419,154.0370819,1.450641879,0.724428435,27294,185.3532375,0.791754695,0.988605554,0.922530714,0.829496737,0.008281238,0.002418431,0.688064837,0.998135669
58063,941.882,366.6895234,202.7909699,1.808214259,0.833160141,58936,271.8972374,0.735011899,0.985187322,0.822462945,0.741491698,0.006315373,0.001177617,0.549809938,0.99417417
35476,711.317,266.8508275,169.9283492,1.570372623,0.771036014,36062,212.5310474,0.775499497,0.983750208,0.881085662,0.796441403,0.00752201,0.001866934,0.634318908,0.996117047
35237,676.073,233.9276146,192.0229569,1.218227333,0.571122486,35502,211.8139321,0.778271049,0.992535632,0.968772063,0.905467841,0.006638693,0.002752672,0.819872011,0.998790493
35734,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198,0.006981301,0.002301589,0.731064669,0.997067027
79031,1088.647,439.2246402,232.9526203,1.885467696,0.847764786,80928,317.2150603,0.708721931,0.976559411,0.837979088,0.722215994,0.005557625,0.00093269,0.521595943,0.9834523
55429,911.762,327.8248583,215.9097795,1.51834187,0.752481661,56253,265.6584174,0.728763197,0.985351892,0.837884066,0.81036691,0.00591432,0.001573299,0.656694528,0.997086798
35356,690.676,250.7554916,179.8048152,1.394598311,0.697019313,35682,212.1712925,0.787789661,0.990863741,0.931374319,0.846128199,0.007092304,0.002242393,0.715932929,0.998438853
52801,913.848,381.5757326,176.7344532,2.159034222,0.886269428,53390,259.2842479,0.664464412,0.988967972,0.794518621,0.679509271,0.007226676,0.000950386,0.461732849,0.996897023
37117,716.438,267.9398947,176.6428244,1.516845621,0.751912539,37537,217.3909662,0.788347989,0.98881104,0.908710414,0.811342284,0.007218792,0.001929571,0.658276302,0.998503526
26593,603.549,222.267753,152.5197646,1.45730459,0.727414482,26901,184.0088563,0.777664054,0.988550612,0.917386042,0.827870232,0.00835813,0.002421798,0.685369122,0.998791567
67455,1001.021,386.5975476,223.7845018,1.727543885,0.815429431,68436,293.0637703,0.763411046,0.985665439,0.845936246,0.758059052,0.005731192,0.001167446,0.574653526,0.992739185
50186,891.424,339.7589455,189.5681591,1.792278551,0.829875249,51060,252.7821192,0.722912045,0.982882883,0.793640462,0.744004308,0.006769995,0.001279587,0.553542411,0.99210219
31682,646.721,210.0456816,192.2484159,1.092574316,0.402841974,32026,200.8451524,0.773184303,0.989258727,0.951893863,0.956197485,0.006629811,0.003418781,0.91431363,0.998955589
21602,558.343,208.5232304,132.1875207,1.577480455,0.77339676,21932,165.8448692,0.745282042,0.984953493,0.870766423,0.795330424,0.009652959,0.002382487,0.632550483,0.997836024
36934,715.983,271.2667818,174.0412028,1.558635411,0.76705039,37374,216.8543966,0.77454126,0.98822711,0.905379772,0.799413755,0.007344636,0.001850276,0.639062352,0.996065212
26264,595.114,219.8883961,152.2208553,1.444535281,0.721644189,26551,182.8670648,0.799951267,0.989190614,0.931902334,0.831635812,0.008372236,0.002470324,0.691618124,0.999066781
39560,765.067,283.5270612,178.1061085,1.591899703,0.778067823,40096,224.4311841,0.6975842,0.986632083,0.849311897,0.79156883,0.007167014,0.001735692,0.626581213,0.997454446
149264,1501.818,581.2359196,329.4838723,1.764080031,0.823808839,151608,435.9458996,0.807705628,0.984539074,0.831630348,0.75003262,0.003894013,0.000760147,0.562548931,0.992381336
169559,1575.747,591.4136202,368.1300911,1.606534305,0.782653269,172319,464.6388102,0.736655747,0.983983194,0.858139183,0.785641038,0.003487952,0.000819685,0.61723184,0.991604125
37338,715.586,260.2910436,183.1664802,1.421062649,0.710498472,37710,218.0371944,0.744155456,0.990135243,0.916299068,0.83766691,0.00697121,0.002117256,0.701685853,0.997139557
42156,815.245,335.1982429,160.9369384,2.082792467,0.877200275,42586,231.6779796,0.834045584,0.989902785,0.797063592,0.691167047,0.007951377,0.00111932,0.477711887,0.994974719
37972,778.569,317.1403375,153.9093843,2.060565306,0.874345643,38615,219.8805403,0.602806706,0.98334844,0.787189189,0.693322527,0.008351952,0.001190444,0.480696127,0.990505761
33651,681.292,256.0806059,167.6423606,1.52754116,0.755934858,34053,206.9922315,0.714640673,0.988194873,0.911048002,0.808308895,0.007609896,0.002003862,0.653363269,0.998039286
70002,1048.285,382.0247492,234.1121031,1.631802646,0.790223147,71186,298.5453309,0.705750696,0.983367516,0.80050043,0.781481649,0.00545734,0.001255556,0.610713568,0.996564015
47817,812.951,298.2005631,204.6521695,1.45710922,0.727327679,48288,246.7437847,0.726117261,0.990246024,0.909208422,0.827442384,0.006236288,0.001803254,0.684660898,0.997625707
94198,1183.792,456.7018734,268.2737271,1.702372716,0.809285557,96847,346.3186663,0.761682205,0.972647578,0.844696597,0.758303582,0.004848318,0.000988879,0.575024322,0.978905716
31629,662.682,255.9647731,157.6855424,1.623260885,0.787711805,31942,200.6770878,0.753986984,0.990200989,0.90507585,0.784002757,0.008092724,0.001886014,0.614660323,0.99775406
86264,1129.948,449.066567,247.502132,1.814394742,0.834407516,87923,331.4132407,0.726751925,0.981131217,0.849029031,0.738004708,0.005205724,0.000952571,0.544650949,0.988211818
47502,868.421,344.3308603,177.1429657,1.943802052,0.857516972,48109,245.9297153,0.822089924,0.987382818,0.791518601,0.714225019,0.007248766,0.001163547,0.510117378,0.991567206
30477,670.033,211.0501553,184.0390501,1.146768336,0.489477894,30970,196.9886332,0.762401501,0.984081369,0.853079869,0.933373552,0.006924899,0.003242016,0.871186188,0.999048736
36144,690.759,222.6202324,206.9200348,1.075875676,0.368884043,36563,214.5226564,0.783287101,0.988540328,0.951903609,0.963626055,0.006159258,0.003275988,0.928575174,0.999031444
34649,690.897,246.5441413,179.6603417,1.372279152,0.684817403,35072,210.0392273,0.802691933,0.987939097,0.912166157,0.851933557,0.007115476,0.0023121,0.725790785,0.995987563
56759,949.722,396.2990196,183.1637049,2.163632909,0.886783209,57486,268.8267162,0.737292649,0.987353443,0.790772581,0.678343127,0.006982135,0.000911939,0.460149398,0.99559438
55127,928.946,388.5450147,181.1102517,2.145350752,0.884719271,55620,264.9337207,0.805738256,0.991136282,0.802773975,0.681861073,0.00704818,0.000939811,0.464934523,0.997447629
78675,1097.153,435.2654324,233.3289972,1.865457948,0.844178995,80325,316.4997965,0.645384893,0.97945845,0.821319673,0.727142045,0.005532449,0.000954057,0.528735553,0.98633394
38974,717.63,245.885594,202.118923,1.216539206,0.569481826,39309,222.7627393,0.76103257,0.991477779,0.951006912,0.905960921,0.006308965,0.002621656,0.820765191,0.998493033
44945,772.411,272.5886252,211.348057,1.289761681,0.631547685,45285,239.2190447,0.786852241,0.992491995,0.946660702,0.877582638,0.006064938,0.002219005,0.770151286,0.993311617
28911,618.046,218.624846,168.8209692,1.295010016,0.63538586,29182,191.8609613,0.813706727,0.990713453,0.951111379,0.877580773,0.007561995,0.002766716,0.770148013,0.997349391
69110,986.633,358.5153661,246.5111808,1.454357425,0.726100217,69898,296.6371267,0.76089709,0.98872643,0.892153292,0.82740422,0.005187605,0.001499746,0.684597743,0.99564981
22721,553.6,201.1671865,144.0509676,1.396500072,0.698022458,23016,170.0860832,0.776706663,0.987182829,0.931633599,0.845496157,0.0088538,0.002790975,0.714863752,0.998307281
76081,1055.587,411.2516436,236.7630047,1.736975944,0.817651697,76772,311.2383938,0.814868367,0.990999323,0.858021184,0.756807659,0.005405445,0.001093839,0.572757833,0.994866578
49201,832.864,315.9453399,199.4038569,1.584449493,0.775673792,49720,250.2891505,0.794987801,0.989561545,0.891324026,0.792191303,0.006421523,0.001560048,0.627567061,0.994348311
45471,803.158,311.3072319,186.2722923,1.671248193,0.801230983,45954,240.6147862,0.804967427,0.989489489,0.885813695,0.772917432,0.006846281,0.001507186,0.597401356,0.998405937
30557,641.652,234.8875923,165.9899883,1.415070841,0.707534901,30827,197.2470045,0.761829968,0.991241444,0.932655968,0.839750633,0.007686867,0.002357928,0.705181126,0.997881249
55245,953.409,357.1979218,199.5524834,1.789994871,0.82939622,56521,265.2171161,0.713427863,0.97742432,0.763737908,0.742493447,0.006465706,0.001212177,0.551296518,0.98681794
80305,1140.603,378.8245559,270.571108,1.400092415,0.699902328,81847,319.7616325,0.751391813,0.981159969,0.775681496,0.844088979,0.004717322,0.001477162,0.712486204,0.99754653
38760,753.761,276.7611091,178.6877616,1.548853187,0.763642783,39356,222.1503202,0.711297071,0.984856185,0.857287135,0.802678963,0.007140379,0.001828389,0.644293518,0.997916069
80933,1117.231,428.6117334,243.6083048,1.759429892,0.822775895,83214,321.0094953,0.767130169,0.972588747,0.814797237,0.748951721,0.005295883,0.001027859,0.56092868,0.986914687
39330,724.501,245.1474137,204.4476139,1.199072021,0.551797299,39743,223.7778168,0.786285486,0.989608233,0.941576979,0.912829605,0.00623309,0.002669574,0.833257888,0.99913622
47006,807.979,303.1324949,198.0001488,1.530971046,0.757202486,47428,244.6423881,0.800851861,0.991102302,0.904821713,0.807047717,0.006448804,0.001687547,0.651326018,0.997161275
32314,663.884,247.4085741,166.732697,1.483863564,0.738807605,32657,202.8385137,0.709013516,0.989496892,0.921332053,0.819852402,0.00765639,0.002133764,0.672157961,0.997390708
53347,859.683,319.4557212,213.1670012,1.498617138,0.744805308,53832,260.621392,0.806747724,0.990990489,0.90707498,0.815829471,0.00598826,0.001636357,0.665577726,0.997446186
76045,1062.537,419.1725183,232.5805951,1.802267804,0.831946073,77403,311.1647493,0.732413222,0.98245546,0.846432643,0.742330987,0.005512164,0.001032505,0.551055294,0.993149215
61543,991.2,354.6838492,221.9501539,1.598033806,0.780008443,62634,279.9267427,0.828259582,0.982581346,0.787165298,0.789228896,0.005763188,0.001379286,0.62288225,0.995386893
60237,963.531,358.724155,215.0536853,1.668067927,0.800377774,61280,276.9406623,0.77934327,0.982979765,0.815345755,0.772015652,0.005955213,0.001304913,0.596008167,0.994182107
32911,669.371,245.9198274,170.8312523,1.439548233,0.719335929,33262,204.7036557,0.808048319,0.989447417,0.923032848,0.832399965,0.007472268,0.002212893,0.692889701,0.997448145
31056,646.703,235.3317725,168.2782575,1.398468085,0.699054738,31392,198.8510179,0.779459378,0.989296636,0.933137474,0.844981601,0.007577659,0.002382889,0.713993906,0.99849769
43877,781.608,290.1891389,193.0789828,1.502955603,0.74652653,44239,236.3597502,0.710558704,0.991817175,0.902544862,0.8145024,0.006613696,0.001795533,0.66341416,0.997082029
43113,753.398,260.9220427,210.8784942,1.237309872,0.588901274,43517,234.2929288,0.798906699,0.990716272,0.954485164,0.897942261,0.00605205,0.002427034,0.806300303,0.997643325
42974,755.268,253.4677285,216.2708893,1.171991891,0.521505003,43417,233.9149337,0.764335515,0.989796623,0.946702392,0.922858839,0.005898165,0.00263899,0.851668437,0.998148502
72943,1038.417,394.6873564,238.0192109,1.658216389,0.797697642,74613,304.7522143,0.782087984,0.977617841,0.850060637,0.772135741,0.005410901,0.00118638,0.596193602,0.988618002
43403,813.743,325.4828757,172.9056423,1.882430622,0.847228853,44425,235.0795949,0.810922407,0.976994935,0.823673477,0.722248734,0.007499087,0.001258738,0.521643234,0.981957197
57440,964.157,393.173053,187.7485852,2.094146556,0.878620065,58090,270.4346122,0.630280686,0.988810467,0.776477325,0.687825908,0.006844935,0.000945068,0.47310448,0.990750116
57371,905.574,352.9530277,209.0918517,1.68802861,0.805638828,58240,270.2721331,0.67492118,0.985078984,0.879132618,0.765745331,0.006152116,0.001304793,0.586365912,0.989802436
